review,rating,time
"I personally like going to this specific TD branch (1020) whenever I am near the financial district or downtown in general. I find the workers here friendly and patient, and they always helped me with whatever transaction I had. I usually come here during hours that aren’t busy since I rarely have to wait in line. I can imagine them being super busy at other times. My visits are usually easy though because I’m just depositing, withdrawing, or exchanging.",2.1,1702015368
"Would be helpful if your telephone services for credit cards actually states what your ""regular office hours"" before ending the call, so that people know *when* to call back. Tried emailing and got no response to my inquiry that's why I had to call.",3.7,1730861260
"If I could give less than 1 star I would.
My car was written off and my insurance sent a cheque to pay off the personal loan at the beginning of May. I was quoted 10 business days for processing. Initially when I called to follow up the first 2 times, they said they never received the cheque in the first place. After confirming with my insurance again that it was sent to the correct location, RBC finally acknowledged they had received the cheque but they just hadn't cashed it yet. They kept withdrawing automatic payments from my account after I asked them to stop. They now owe me a refund which also hasn't been reimbursed. I've called back every week to check why it's so delayed and they keep making excuses. They quoted me June 14th for it to be resolved. It wasn't done. They then quoted June 25th for it to be resolved. It still hasn't been done. I called back again today and they now say it will be done by the end of JULY!! This is so ridiculous and it's insane the lack of communication between departments. I googled the head mortgage operations office where the cheque was sent this morning and it's now showing that it's permanently closed.... I would not recommend going with RBC. Do yourself a favour and go with CIBC or TD instead and save yourself the headache.",3.7,1719504319
"RBC is hands down the worst bank in Canada, and we need to find better options.

Every time I have an issue all they do is just give me the run around. Literally so frustrating!!

Pathetic service and they will do nothing to help out a member who has been banking with them for close to 20 years. Can't wait to cancel my accounts.",3.7,1697817056
"RBC, the biggest bank in Canada, has worst customer service ever!
Someone withdraw the money from my husband’s account  in the end of March and it hasn’t solved yet. They are keep telling us to wait until they finish the investigation. We called and visited the branches several times. The phone advisors gave us wrong information at first and the branch teller didn’t do anything either. Finally, week later, we we were able to meet branch manager but just told us to wait for investigation.
Maybe, for them,700 dollars are too little to deal with it. As a RBC customer, we have to keep in mind that they wouldn’t solve the issue quickly even someone took money from your account.",3.7,1682466724
So it's 2023 Now they withhold your weekly pay check up to 4 days saying cus there is more scamming going on . Really been with this bank for years now there doing this what kind of people work here . You bills to pay at the end of the month you think you billing company got time to wait for your 4 day wait till your pay check is clear. This place lies they are discriminating. My business will go else where.  There dumb policy change with out letting there customs know.  Place deserve zero with red flags!!!!,3.7,1673780752
,5,1516139264
"Would give star in the minus- if possible! I got an email in November that I pre-approved for a 3,000 CashBack MasterCard and was to accept that offer before November 30 2024, I first tried online cuz it said the use the ""unique acceptance code below"", it didn't work, I went to a BMO in Mt Forest, had to apply there, and now in January 2025 I got a letter saying ""we're unable to approve your application"" !!! So why do you send me an email that I did PRE-APPROVE for 3,000 Cashback MasterCard?!! So dumb. Heads up everyone that's with BMO, totally can't trust/believe the beautiful offers you get from BMO!!
Feeling so disappointed...I thought BMO was more trustworthy then this...",2.7,1737474473
"I am writing to express my dissatisfaction with the service provided at your branch, During a recent visit. my mother who was feeling unwell, faced significant challenges due to the absence of Arabic speaking staff, Despite her best efforts to open a BMO banking account. she encountered considerable difficulties because there was no attempt made by the staff to arrange for Arabic-speaking assistance.

This language barrier not only impeded her understanding of the information and services being offered but also added to her discomfort in an already challenging situation. In a diverse country like Canada, it is essential for institutions, including banks, to provide multilingual support to accommodate all customers effectively. It would have been greatly beneficial if the branch had provided a translator or made arrangements to offer assistance in her native language.

I hope that BMO will consider improving language services to better assist clients who do not speak English or French. Providing adequate language support is not just a matter of convenience but an important aspect of delivering inclusive and effective customer service.",2.7,1726241748
"Today my bank let me down. I've been with BMO for as long as I can remember. I proud customer of BMO. My branch in downtown London is the kept My loyalty and always recommend it to anyone saying it proudly their the best for multiple reasons. They are always number one. Even their number says it all 001 first class as I always told myself. Their direct deposit is always at midnight and sometimes earlier. When ever money comes in I seem to be always the only one gets their pay first. Telling my friends, family, coworkers, basically everyone I come across. And whenever looking at pictures of Canada's biggest and best city. The tallest big white building is my bank with the bold blue letters BMO at the top of the tallest building in the city that stands closest to the CN Tower. Well they let me down today. They let me stand their waiting as the room starts to fill with people and none of them asking me if I need assistance. They all watched me stand their and they all continue to walk away. None of them asking to wait or come back. They just watched me walk away. No one ever let me walk away with out putting up a fight before. I guess BMO is my first.",2.7,1721731588
"Absolutely horrible experience at this branch/bank. To begin with the representative locked my profile (ability to get a credit card) only with her. Which was inconvenient. I requested a credit card over 32 days ago, and still have not received my card. To make matters worse, the card that is now in progress to be sent to my house is not the card I requested. When the calling the call centre, their response is, they cannot help as this matter needs to be dealt by the branch. BMO has poor integration between branch and corporate. The customer service is terrible and I will be terminating any financial relationship the next chance I get.",2.7,1711816033
"If I can rate it 0 this branch would definitely be it. Horrible customer service in the Safety Deposit Box Department. The 2 people working in the Unit never returns any of my emails and /or calls. No other BMO branch is like this one. Absolutely no service, worse experience ever.",2.7,1709066945
"Poor communication around account opening and website doesn't tell clearly about the account status. Even its written that its good to go, and money transfer is allowed, but account is still in approval stage. Waited for 2 months and my money was sitting for a month, I closed the account.",2.4,1735585679
Reached out to get details about this product. Initial online request went unanswered. I had to put a second request in which was finally responded to. The responder wanted to set up a phone call which I agreed to. This person didn’t respond until I sent two emails about the call details. An appointment for a phone call was made and I waited and the person didn’t call me. If this is the horrible service offered just to enroll imagine once you’re a customer. No thanks BMO.,2.4,1720033103
"I was a customer for many years. Returns were decent. Online experience was good. Customer service was fine. The reason I left is because they won't listen to their customers regarding how their reporting impacts customers from a CRA POV.  BEWARE.  BMO uploaded to CRA in JUNE this past year. Nothing reconciles. I have the CRA all over me because of BMO reporting.  I have offered to literally show all of this information to BMO but they won't call me. I have offered 3 times and each time they want me to call and talk to the call centre. Someone in product management or finance needs to call me. I will have to pay CRA interest and penalties 100% because of Smartfolio's delayed and problematic tax reporting to the CRA. I suffered for a few years and then said forget, and left. This is a public service announcement if you are thinking about BMO Smartfolio.  Someday they may call me and I'll let them read the CRA/accountant correspondence so they can fix their back-end.",2.4,1643414613
,2.4,1580823876
,2.4,1574889314
,5,1508186553
Yesterday 11.27.23 I called Barclays Bank to report Credit Card fraud done against me by BlueG employee. After extensive long call Barclay Bank employee..well he hung up on me and refused to give me a Case # or anything & seems Barclays bank knowingly protects people who commit credit card fraud.,3.7,1701208665
"Dear Barclays,

Please accept my body and my soul, we could underwrite jail bonds for the poor and undereducated together.

I love poverty and I love watching people suffer. I love making the rich richer and the poor poorer.

Let me do your dirty work for you and teach me how to make others do mine.

Crime is just a concept.",3.7,1679716561
All I can Say they lie & hold my wire for 2 weeks & blame on my CIBC Bank and they never send My £2000 Uk pounds for 2 weeks & lie the funds are returned back .,3.7,1580411554
Top tier Canadian M&A Franchise,3.7,1529194886
Bryce is Hot,3.7,1667938431
Victor the bank manager is utterly disgusting. It's unfortunate that this location is around government housing the team here treats anyone walking in like they are lower class and not paying customers to this establishment. Rbc do better,2.4,1736971348
"Took 5 days of waiting and 18 hours on the phone to get my account unlocked because they refused to accept my sin number. 18 hours on the phone because they refuse to use Google. The government no longer issues sin cards. It's now paper. Must have dealt with 20 people all completely ignorant to facts. The phone representative then called to have my behavior checked by the branch because and I quote I was a little rude ..... because they were proved factually wrong. Funny enough they hung up the phone after being extremely rude and reacting on my personal information because they were embarrassed. Completely unprofessional,  nit to mention no knowledge of our government is extremely concerning when ur dealing with our money. I also noted several images on their screen supporting the minor attracted adults portion of the trans movement which I was so concerned about I complained of course it was then they decided to check my behavior.... that was a strong defense guys.",2.4,1718381632
"I've had bad experience after bad experience at this branch. From poor financial advice (that would have resulted in massive increases in interest %s), to today's shenanigan where they refused to exchange foreign currency at the market rate and quoted me much lower. I also later found out they charged me well over the going rate to obtain the foreign currency in the first place. I showed them the current exchange rate and they refused to honour it. I've been an RBC client for nearly 2 decades, and I've never regretted my decision until I decided to work with this branch. The tellers are nice and try to be helpful, but the advisors and manager leave much to be desired. BEWARE.",2.4,1716404324
Chris provided excellent service and made the entire process effortless,2.4,1737657916
It was very good. He helped me give me good service and I always see him helping the customers always even though he’s busy he always take his time to help customers.victor Dias and banking Advisor I am surprised there’s no other managers like that. We need more managers like him. We should appreciate him all these hard work. I’m very proud.,2.4,1706212018
"I am a victim of etransfer fraud and first visit to freeze my account they didn't help me with a new card because I didn't have my ID that's still waiting to be delivered to my mailbox. Next visit I was then given a new card but because I was ROBBED, I couldn't pay off my phone bill to activate online feature with a new email. It's so frustrating to receive assistance with managing a service I've been using for decades just to be treated like foreign dirt when doing my best to handle this situation.

No emails or phone calls to help me with this criminal offence and I'm still locked out of my account with a new card. What is the deal?",2.7,1734470142
"Failed ATM deposit - machine ate my cash visited the branch an additional 2 more times and both times they didn't start an investigation of my funds. First time they said come back cause person with key isn't in branch
told me to come back and said person with key works 9 to 530
2nd time visited they closed at 4pm??
They told me they would call back and didn't receive any call back. Funds are gone.",2.7,1736983890
"I was instructed to go to the branch to activate my account as a requirement for finalizing my Scotiabank mortgage. Due to their business hours, I had to leave work early two days in a row, and after two attempts it was still not something they were able or willing(?) to help me with.

I explained when I got to the branch what I needed help with. I was not listened to. I got instead:
- “You’re here to apply for a mortgage?”
- Attempts to upsell me to credit cards and more expensive banking packages
- Directions contrary to the mortgage rep‘s instructions and no sense of urgency about getting the requirements of the mortgage satisfied
- General confusion about how to activate an account - it felt like they’d never done it before
- The sense that I was a sales opportunity, as opposed to someone who they were there to assist

Needless to say, I will not be using Scotiabank for any future banking outside of my mortgage, and will be changing my home branch.

Edit: 3 months later and I am now receiving calls from Scotiabank's call centres trying to push more unnecessary financial products on me.

Edit: 5 months later and I just learned that despite taking the money from my mortgage account, Scotiabank has not paid my first two instalments of my property taxes and I have been hit with late-payment penalty fees. The call centre says the bank is ""behind"" on property taxes currently and my only way to resolve this is to go into a branch. Scotiabank - your incompetence should not come at my expense. I am paying you for a service - do it correctly.",2.7,1724291582
"Had an appointment booked a week in advance. I showed up to my appointment early and was told to have a seat. The appointment was at 1:15 pm. with a senior advisor. Within a few minutes I was told something came up with the person I was meeting with and they were  not there and wouldn't be back until around 1:45pm and if I wanted to, I could wait. I said no as I had to return to work. I asked for this advisors name, which they provided me with a business card and asked that they call me as soon as they get in. I never received a call. This was extremely unprofessional and unacceptable. At no point did anyone reach out to me prior to my appointment to advise that they would not be able to continue with my appointment and try to reschedule with me. I understand that issues come up and appointments sometimes need to be changed, but my time was wasted with no explanation or apology.

If I could give them a rating of ZERO I would due to the lack of professionalism and customer service skills they posses!",2.7,1705588919
"EDIT: the ABM door has been fixed as of June 2024.

They haven’t fixed their ABM door in MONTHS if not over a year, so you can only use the ABM from 9:30-5pm Monday-Friday so essentially this branch is useless if you work a 9-5.",2.7,1719723759
I have been using Localcoin for many years now without any issues.They are my go to for buy btc and/or other cryptos.,5,1735155087
Cute,5,1679780796
"Booked an appointment successfully and only found out the advisor was ooo at the appointment time, branch did nothing to resolve it. Horrible service",3.7,1731694001
"Best CIBC location. 24/7 ABM machine available outside, with more ABMs available inside during opening hours.",3.7,1725102069
"Found a Simplii Debit Mastercard on public transit and went into this CIBC branch to turn it in. (Simplii Financial™ is a trademark and division of CIBC. Banking products and services branded Simplii Financial™ are offered by CIBC.)

Me: Do you take the Simplii card here?
Teller: No, it’s only at the ATM.
Me: Okay. Just to let you know, I just found this lost Simplii card. (And I leave and throw it into their trash bin on the way out.)",3.7,1718683532
Tellers are customer friendly. Had a good experience. Banking staff should be more active and responsive and helpful.,3.7,1697628059
"Very fast, very nice, did exactly what I needed.",3.7,1721243239
"The whole place reeks. Hair oil. Food. A vile stench that is gag inducing. Reassuringly lackadaisical when it comes to helping a customer. The air conditioning has been turned all the way up to sauna levels.

Basically like an SBI back home 😍",4.4,1732126899
"I have visited this Bank in Canada for the first time and have a wonderful experience. The Managers and employees are very cooperative, helping and have good patience.
I am grateful to get my account open with this Bank. Thank You for your help. Best Managers Satya Prakash and Ronima.",4.4,1731534996
"The manager was super helpful, also helps after closing hours. Best experience ever had at any bank.",4.4,1736889488
Please do not visit this place without an appointment.,4.4,1735785569
"I recently had the pleasure of banking with this branch, and I must say, the experience exceeded my expectations. From the moment I walked in, the staff exhibited unparalleled professionalism and patience.

I made a mistake during my transaction, but instead of showing frustration or impatience, the staff went above and beyond to assist me. Their calm demeanor and willingness to guide me through the process made all the difference. It's rare to find such dedicated individuals who genuinely care about their customers.

The entire process was incredibly smooth, thanks to the expertise of the staff. They took the time to address all my concerns and ensure that I understood each step of the way. Their attention to detail and commitment to customer satisfaction are truly commendable.

I highly recommend this branch to anyone seeking exceptional banking services. The staff here set the standard for excellence, and I am grateful for their assistance. Thank you for a wonderful experience!",4.4,1713973950
"Global network of asset, investment, and wealth management.  Focused on a more intimate wealth mgmt experience than the larger Canadian banks.",3.8,1723835097
I cannot handle Swiss UBS bank card business. Of no use,3.8,1698897447
,3.8,1561366665
,3.8,1525913465
Bank manager is knowledgable and helpful.,1.8,1527172009
Very slow service,1.8,1470337519
,1.8,1577326644
,1.8,1563280395
Have a secured home equity line of credit and reported to Equifax and trans union as unsecured and affecting my credit. I have called 4 times and advised to let the credit bureau know this. Home trust would not provide a letter to this effect and the bureaus will not change unless I have a letter. I asked for a supervisor Jan 17 and was told 2 to 3 business days. It’s a week and nothing. Called today again no supervisor??? Was told nothing they could do to help me. I can’t even get a call back to discuss or a solution? I need a letter to confirm it is secured but you will not provide!HELP!!!,2.5,1737642239
"Called to request a credit increase. Was told that they would need to do a credit check in order to do that. They asked for my permission and was told that it would take seven to ten days. I could get a mortgage in that time , however I consented. After two weeks I hadn’t heard anything I called to find out the progress. I was told that I couldn’t request an increase before six months. At the time of my initial phone call it was a little over two weeks until the six months was up, but they accepted my request and asked if they  could do a credit check which I consented to. No one mentioned that I could not increase the the amount before six months. I asked to speak to a manager and was told they were not available. It is quite obvious that they are hiring minimum wage employees with poor English skills and not training them adequately. The customer service is poor at best.

Received a reply very quickly regarding my review. Acknowledged that the situation was not handled appropriately, and provided a new phone number to call so that a resolution could be expedited. Phoned the next morning and surprise! I get the general customer service centre and some poor representative who knows nothing about my issue, and doesn’t know who does. After being on hold for several minutes was told someone would call me by days end.
After receiving a reply to my review I would have expected that a manager would contact me, not send me a phone number to call where I get the run around again. As I said before, customer service is terrible. The representative that I spoke to did all that he could, but there is obviously a large problem with management.
So the saga continues. After yesterday’s phone call, I was assured I would receive a phone call by days end. That did not happen. It is very apparent that this company has no real interest in resolving any problems. They send a response to a review and hope that you do not actually act on the offer to contact them. When you do respond, they leave it to the customer service rep to deal with the unhappy customers. Quite a unique management style. If you deal with this company, do not expect any actual customer service if you have an issue.",2.5,1734528730
"They deliberately made us do two Appraisals on our house. They took 50% each time, one of the individuals doing the appraisal showed us the email from home trust proving this. They tack on an insane amount of fees that add up very quickly when trying to get a loan or a mortgage. We figured it would be easy as we already had our mortgage with them We asked for a home equity loan and they insisted a visa card was better but it really is worse. Higher interest and the rate will never go down. I do not recommend this company.",2.5,1730206258
"If you are looking for someone to invest with, I am sure they are great, as a B lender for mortgages, they are horrid.
As a freelancer, during the pandemic, our options were very limited, and Home Trust took full advantage.
Most lenders make their money either with high renewal fees, or high interest rates.  Home Trust does both.
They have antiquated practices that involved having to walk a cheque into their office whenever they can, and be late on a payment and they punish you in a biblical fashion.
Honestly steer clear of these guys if you need a loan at all cost.
Anyone that suggests them as a lender is NOT your friend.

Edit: we were clients for 4 years, you had time to fix this and you choose not to.
I am not wasting MY time to call you and tell you what this review says.
Your attempt to look proactive failed.",2.5,1731950383
"I have been a customer of Home Trust Preferred Visa for more than 5 years.  My experience had been very positive when dealing with their agents and when I called them up before my overseas trips so that purchases abroad will go through smoothly during the stated timeframe.   I primarily used this card for purchasing items overseas since they have the no foreign exchange fees features (saving hundreds on expensive items) as opposed to being charged 3 % from other credit card companies.   If you travel often, this is a great card to have in your wallet.",2.5,1725727820
"Visited this bank yesterday asking for help in closing an investment account, the staff at the front desk had no clue about anything and was repeatedly going back and forth for answers. After around 20 minutes of me standing there for a resolution, she asks me to come back after two days as all the staff were very busy. I could see some staff standing and chatting around but none helped.

With not much help from a personal visit, I called customer care about this and they helped me close this in 5 minutes. The same information could have been provided to be my the bank staff. Very ill informed set of people at this location.",2.3,1674144633
"HSBC has a terrible reputation. Complete incompetence at this branch especially the small business team. The list of issues are endless and infuriating: promo denied because they took too long to open the account, debit card sent 3 times to the wrong address, the right debit card that was activated was no longer working, fusion app not working and accounts not showing up etc etc etc. Took over 6 months to get a business account set up. So ridiculous. Recommendation: do NOT use HSBC for business especially if you are a small business owner with little time for this bullsh%^&. This branch has a lot of incompetent people.",2.3,1663778332
"HSBC is the worst bank to deal with. I spent 2 days at their bank because they would not provide a mortgage payout statement on time to close my mortgage. Separately their underwriting team does not know what they are doing, asking for the same support over again. Wasted 3 months of my life and massive interest expense I will not get back.",2.3,1664938554
"Absolutely horrendous uneducated ""customer service"" staff working here. (There was absolutely no customer service provided) When trying to open a basic chequing account I was advised that a Canadian Birth Certificate is not a valid piece of identification (it is the 1st piece listed on the company website as valid id though) I was then advised by the branch manager on duty that my Presidents Choice Financial bank card printed with my name is not acceptable either as ""it's not an actual Financial institution"" in her belief.

Just an absolute horrible experience here, would not advise anyone else to go waste their time here.",2.3,1638375695
"Excellent service. Agent stuck with me for over an hour to resolve credit card enrollment issues.

That being said, hsbc itself is another matter. To me many hours to set up a simple credit card account. It should not be that difficult.",2.3,1641677207
"Would be helpful if your telephone services for credit cards actually states what your ""regular office hours"" before ending the call, so that people know *when* to call back. Tried emailing and got no response to my inquiry that's why I had to call.",3.7,1730861260
"If I could give less than 1 star I would.
My car was written off and my insurance sent a cheque to pay off the personal loan at the beginning of May. I was quoted 10 business days for processing. Initially when I called to follow up the first 2 times, they said they never received the cheque in the first place. After confirming with my insurance again that it was sent to the correct location, RBC finally acknowledged they had received the cheque but they just hadn't cashed it yet. They kept withdrawing automatic payments from my account after I asked them to stop. They now owe me a refund which also hasn't been reimbursed. I've called back every week to check why it's so delayed and they keep making excuses. They quoted me June 14th for it to be resolved. It wasn't done. They then quoted June 25th for it to be resolved. It still hasn't been done. I called back again today and they now say it will be done by the end of JULY!! This is so ridiculous and it's insane the lack of communication between departments. I googled the head mortgage operations office where the cheque was sent this morning and it's now showing that it's permanently closed.... I would not recommend going with RBC. Do yourself a favour and go with CIBC or TD instead and save yourself the headache.",3.7,1719504319
"RBC is hands down the worst bank in Canada, and we need to find better options.

Every time I have an issue all they do is just give me the run around. Literally so frustrating!!

Pathetic service and they will do nothing to help out a member who has been banking with them for close to 20 years. Can't wait to cancel my accounts.",3.7,1697817056
"RBC, the biggest bank in Canada, has worst customer service ever!
Someone withdraw the money from my husband’s account  in the end of March and it hasn’t solved yet. They are keep telling us to wait until they finish the investigation. We called and visited the branches several times. The phone advisors gave us wrong information at first and the branch teller didn’t do anything either. Finally, week later, we we were able to meet branch manager but just told us to wait for investigation.
Maybe, for them,700 dollars are too little to deal with it. As a RBC customer, we have to keep in mind that they wouldn’t solve the issue quickly even someone took money from your account.",3.7,1682466724
So it's 2023 Now they withhold your weekly pay check up to 4 days saying cus there is more scamming going on . Really been with this bank for years now there doing this what kind of people work here . You bills to pay at the end of the month you think you billing company got time to wait for your 4 day wait till your pay check is clear. This place lies they are discriminating. My business will go else where.  There dumb policy change with out letting there customs know.  Place deserve zero with red flags!!!!,3.7,1673780752
Parking fee in this building  are totally scumbag over charges. I hope RBC management can take a look whoever taking care  of this facility they are ruin the image of RBC.,4.4,1721570474
nice clean,4.4,1727206811
"RBC is a horrid company.  Here are a few reasons why;

- As a hearing challenged person, they do not accommodate my needs under AODA and I am not able to call in because i do not own a TTY so I use people to pretend to be me on the phone to get things done which is illegal I am told but what am I to do when RBC does not comply to AODA!
- block my card during vacation in India when I told them before i left that I was gone for a very long time; they wanted me to fly back to canada to verify who I am which ended my vacation because RBC held my money.
- blocked my card twice in one week, second time was while I was in Waterloo and they refused to unblock it and demanded that I go to a bank.  it's the long weekend and BANKS are closed.  Ran out of gas coming home because I have no money because RBC is holding it ransom and now I am praying my car is still there and not towed.
- I had 900 stolen from my account via online transactions, I call in to report it and I am told after their investigation that its my fault even thou I did not make the transaction and they will not provide me any useful information for me to be able to deal with this.
- the list goes on and I'm done with RBC!

Heading to the bank now to close my account and transfer all my funds to TD because they comply to AODA!!!!",4.4,1719941606
"Straight access the the path. Starbucks and convenient store on the main floor.  There are washrooms on the main floor.
They aren't that we'll kept ,but they are private ones.
But you can go down the escalators for better ones.
Aside from that, RBC ATM'S can be found here.
The design of the inner building is neat, good place for tourists to swing by.
Path access during weekends.
As this isn't my review for the actual office space,  I would rate that different (work here).",4.4,1549221847
"Interior has a neat , clean, vibe.  Always people bustling in the area.  Path is connected in the building, so everything is super accessible.",4.4,1511239485
Called to get information about opening a Corporate business account and was rudely hung up on.,4,1707759426
,4,1683770198
,4,1631932493
,4,1515684727
,5,1516139264
"As a mortgage agent, Scotia Bank Mortgage Authority is the most efficient lender on the market. When placing clients with Scotia Bank for their home financing needs, I can rest assured that will provide top notch service with superior products. Thank you to the underwriting team and senior leadership for going above and beyond to the mortgage agents, brokers and most importantly clients. If you are a client receiving a Scotia Bank mortgage from an agent or broker, you have nothing to worry about. Keep up the great work!",5,1547477388
"Worst customer service on planet earth, terminal quit working, and after hours on hold, they tell us the terminal is outdated, NO communication what so ever in that regard. If we ran out business as pathetic as Chase, we would be out of business.",2.7,1727274085
"Minus 10000000000 Stars
Very Bad and Horrible Services... Never ever recommend it for any business people. You will be having so many issues with its tools and agents all over the day, week, month, and years.
Stay far away from this kind of services.",2.7,1727283638
We had been told that  our new visa/MC and debit card  machine could  not be activated  without me or my partner activating  it.  We are always asked to verify that it is us. We did not activate the new machine. Someone intercepted our machine and Chase claims the machine was  activated  via the automated system.  Fraud was committed.   How can Chase activate a sensitive machine like this via an automated system.  This is not possible in this time and age without two step verification or sending  activation emails to the owner.   I highly doubt they would use an automated system to activate a sensitive  machine that is handling money. They  would have a recording and   that I am sure they can forward it to me. They refuse to  .We had  been with Chase  for over 20 years and this is not right.  The customer service has been horrible.  Time to move on.,2.7,1709963483
This company is nothing but rip off artists. Stay far away from any Chase credit cards! You will loose a lot of money if you sign up for anything Chase related! Would give 0 stars if possible!,2.7,1666795490
"Poor/terrible support, long wait times (phone and service call), and very slow follow through. Staff doesn't seem to care and do little in actually helping solve problems. We have ongoing issues with issuing their service and would recommend thoroughly checking with other providers. Serious need to invest in better equipment, staff training, following through and more transparency.",2.7,1560884958
Travelling overseas without my phone (to avoid roaming charges). The card stopped working. Called them three times. People (sounding like some very remote call centre staff) eventually advised that someone will call me in a couple of days. When I tried to explain again that I am travelling overseas and the phone is unavailable they hung up on me.,1.3,1692049588
"If I could give zero stars, I would.  Longtime loyal customer of PC Financial MasterCard, encountered a minor issue that would have been immediately resolved by any other credit card company I have ever dealt with.  Told by the call centre agent AND their supervisor that there was nothing they could do to resolve the matter quickly, even under threat of losing my business not only with their credit card, but across all their lines of business including groceries and drug stores.  Really, really horrible response on their part and wholly unacceptable. Evidently loyalty and reliability are not valued by this company any more.",1.3,1562261810
"worst experience,
This financial institution is basically stealing from people,
yesterday I tried to withdraw some cash from their ATM
the ATM Machine deducted the amount from my account without giving me any cash.

when I call the customer service they ask me to call the support number on ATM machine, and they ask me to call PC Financials customer service. they both have a super long wait time and do noting at the end of the day.  I have sent them an email requesting my money back to my account or I preserve myself the right to take an action ...",1.3,1655322913
"Paid my balance through my online banking over a week ago but the payment is still not applied so I left a message in support enquiring about the payment and I'm being ignored. I always pay off my balance within a day or 2 after a transaction so I don't carry a balance. I sent another message enquiring, including a picture of my payment and hoping for an explanation. If there's problems and no explanation,  its time to move on",1.3,1649227545
"The worst customer service ever. Useless virtual assistant. Impossible to get through to speak to life person. Impossible to resolve matter. 2 fraudulent companies -Gamers.store and secretgardens.shop- withdrew money from my account, I immediately reported, but PC MasterCard did nothing. This is hard for a 72 year old leaving on pension!",1.3,1658641183
"I am just coming from this location,  for a money order i needed.   I dont know about the reviews here  but these folks were fast, efficient and very friendly.  I was in and out in literally 3 minites at lunch time. For me guys you are golden and i am looking forward my next visit.",2.5,1737480881
"Absolute horror show dealing with Scotiabank, and this branch specifically. I would never use Scotiabank ever again in any capacity, as trying to deal with them is a nightmare. They will not help, they will not return calls, they will drag their feet when trying to get any sort of information from them. Do not use Scotiabank",2.5,1731684334
"Today was my first visit here. Samaneh was a professional who helped me out patiently, and she was really kind too. I hope she keeps it this way. Thank you so much for your service.",2.5,1721874301
"Absolutely useless, literally no one to attend at the desk
Everyone is busy doing their own stuff, had to wait in line for over 20 mins and there was no one being attended or attending in line",2.5,1728581561
"i know everyone's experience can be vastly different depending on many factors, most of which are out of your control. and, i had a horrible experience in one of the Scotiabank branches recently, but i decided to still give it another shot and visit this brand (king and uni) on the same day.
i was greeted by a very nice and lovely person and after just a few minutes of, Mina, a financial advisor in this branch, provided me with some of the best customer service I ever had in a bank. She was patient and was able to provide me with the right products in no time. While another advisor, in that other branch of the same bank located not too far away from this one, told me some not very nice things, In any way, I highly recommend this branch and this particular advisor, Mina, and I am sure you will be a happy customer.",2.5,1676585661
"Just want to acknowledge the branch manager Mhea who did more than just her job, but to provide her customer that came through the main door, and walked out of the bank with ""great customer experience"". I did not notice the slogan banner above her desk until she completed the paperwork and transaction for me.  I guess I did not have to know what that slogan is because she lived out the slogan as she does her work as a branch manager.
As a note, she helped clarified and rectified legacy bank charges on my account, all of which I was very grateful of her.
Location: 200 King St.",3.2,1722183103
"Tried contacting my investment banker everyday for a week and half to make a simple mutal fund trade before the markets crashed. Lost me quite a bit of money due to him ignoring my emails and calls. And their charging me fees for “service” better off with Questtrade .

Completely unacceptable avoid the investment bankers at this location",3.2,1722960937
"Sakina is the absolute best - not only was she able to beat CIBC, RBC and TD’s rates but she also made sure the entire mortgage application was smooth. My mortgage was approved 4-5 days before closing (as opposed to some other banks/brokers that get you the approval the day of closing)

She took care of everything from RRSP withdrawal to making sure all statements were accounted for.

Compared to the experience my friends have had with mortgage brokers and other banks, my experience was FAR superior and top class.",3.2,1688214186
"To get through to a person for a customer care is 2 hours plus.
What's the point of the million dollar investment legacy of the company when you cant shorten the time of the customer waiting period?

These things should be highlighted to the senior members of your organization. I do not intend to get a vanilla response from your end which will trigger me more. Please put in the investment to do correct business instead of fake PR stories and adverts.

Thanks,
David",3.2,1628187853
"My boyfriend and I just recently joined BMO and had the pleasure of having Lois Xue a personal banker assist us in setting up our accounts.

She made everything very easy to understand and took the time to help us pick a bank account that works best for us. Originally, it was only suppose to be my boyfriend opening an account. However, Lois was so easy to speak to I ended up opening an account for myself too. She made us aware of a ""New To Canada"" offer the bank had available and explained everything we needed to know about it.

The lobby manager was also a complete gentleman!",3.2,1614886647
"Would give star in the minus- if possible! I got an email in November that I pre-approved for a 3,000 CashBack MasterCard and was to accept that offer before November 30 2024, I first tried online cuz it said the use the ""unique acceptance code below"", it didn't work, I went to a BMO in Mt Forest, had to apply there, and now in January 2025 I got a letter saying ""we're unable to approve your application"" !!! So why do you send me an email that I did PRE-APPROVE for 3,000 Cashback MasterCard?!! So dumb. Heads up everyone that's with BMO, totally can't trust/believe the beautiful offers you get from BMO!!
Feeling so disappointed...I thought BMO was more trustworthy then this...",2.7,1737474473
"I am writing to express my dissatisfaction with the service provided at your branch, During a recent visit. my mother who was feeling unwell, faced significant challenges due to the absence of Arabic speaking staff, Despite her best efforts to open a BMO banking account. she encountered considerable difficulties because there was no attempt made by the staff to arrange for Arabic-speaking assistance.

This language barrier not only impeded her understanding of the information and services being offered but also added to her discomfort in an already challenging situation. In a diverse country like Canada, it is essential for institutions, including banks, to provide multilingual support to accommodate all customers effectively. It would have been greatly beneficial if the branch had provided a translator or made arrangements to offer assistance in her native language.

I hope that BMO will consider improving language services to better assist clients who do not speak English or French. Providing adequate language support is not just a matter of convenience but an important aspect of delivering inclusive and effective customer service.",2.7,1726241748
